t,posx,posy,posz,vx,vy,vz,Rx,Ry,ox,oy,finx,finy,finz,thx,thy,thz,aero_x,aero_y,aero_z,at_x,at_y,at_z
5.399664145337624,505.1540384791106,1677.4210342140123,12998.093218349573,1.7934385291030912,-151.94674271397463,-390.4376364302166,-0.03954963233880179,0.14641633513321425,0.04099161523623255,0.040274861513898495,-0.7793844465824096,0.0,0.4262987966253413,0.0,0.0,0.0,-5218.241330767145,52880.868522164965,51449.43856501483,-218359.18548271043,-224469.90983424935,0.0
5.424208073270976,505.19797249900904,1673.6924075935474,12988.50835204217,1.7865150010669524,-151.88596608608614,-390.5999654874115,-0.03855177790140039,0.14740450998887242,0.04042413803897879,0.04029882352202584,-0.7803453454385665,0.0,0.4289246589789205,0.0,0.0,0.0,-5495.89459999658,53653.273578320004,51760.78157771783,-215167.29485262037,-224532.80925070003,0.0
5.44875200120433,505.2417324311762,1669.9652842336418,12978.919506144246,1.7792405087542522,-151.82422096122593,-390.7619136281677,-0.03756852777354769,0.1483929095482709,0.03986291600704158,0.04032338646274709,-0.7812852257470125,0.0,0.4315458733345454,0.0,0.0,0.0,-5774.120501728543,54419.343335832265,52071.94157549775,-212003.45205589515,-224596.14280107585,0.0
5.473295929137683,505.2853095684341,1666.2396880473987,12969.326690189851,1.7716152505332983,-151.76151494055463,-390.92347510667076,-0.03659927530052748,0.14938177099591657,0.03930362411277468,0.040346418434467186,-0.7822049831912549,0.0,0.43416301189323203,0.0,0.0,0.0,-6053.042969076181,55179.39048252522,52383.00626767627,-208866.01672304125,-224659.09350949392,0.0
5.497839857071035,505.3286952110722,1662.5156427391637,12959.729913793997,1.7636391503336364,-151.69785516461218,-391.0846446283274,-0.035643550059848844,0.1503712649128449,0.03874316761296342,0.040366398487343545,-0.7831053109234207,0.0,0.43677650958107705,0.0,0.0,0.0,-6332.7487209532555,55933.63839379462,52694.045758237844,-205753.83635147812,-224721.07260678406,0.0
5.522383785004388,505.37188066684763,1658.7931718045256,12950.129186652668,1.755311857646052,-151.63324831331815,-391.2454173497652,-0.034701017861246394,0.1513614952766193,0.03817968204882479,0.04038241662328604,-0.7839866993300928,0.0,0.439386662368354,0.0,0.0,0.0,-6612.971398811242,56683.795054978094,53011.15764553385,-202680.01162445615,-224787.8571285292,0.0
5.546927712937741,505.4148572509854,1655.072298530315,12940.524518542816,1.7466327475225696,-151.5677006059715,-391.405788878833,-0.03377148074668005,0.15235249946133175,0.03761253324600735,0.04039417379595702,-0.7848494357872855,0.0,0.4419936253971378,0.0,0.0,0.0,-6893.466035216974,57431.06760284539,53338.9570609801,-199655.0849073435,-224864.1952122059,0.0
5.571471640871094,505.4576162861778,1651.3530459946066,12930.915919322357,1.7376009205764538,-151.50121780125085,-391.5657552746005,-0.03285487699033526,0.15334424823760232,0.037042317314591316,0.04040198191077132,-0.7856936044054471,0.0,0.4445974109241046,0.0,0.0,0.0,-7176.105479829923,58178.19960405579,53673.60551477708,-196602.8761689328,-224915.96739755018,0.0
5.596015568804447,505.50014910258506,1647.6354370667157,12921.303398930177,1.728215202982208,-151.4338051972141,-391.7253130473587,-0.03195128109862286,0.1543366457725793,0.036470860649088506,0.04040676382489624,-0.7865187337332097,0.0,0.4471977304404157,0.0,0.0,0.0,-7459.848864318134,58922.07372639001,54010.763902583116,-193580.29317783238,-224973.8712381656,0.0
5.620559496737799,505.5424470378348,1643.9194944072021,12911.686967386133,1.7184741464755742,-151.36546763129883,-391.88445915861945,-0.031060903810179046,0.1553295296299394,0.03590121992844234,0.04041005334725155,-0.7873245922469199,0.0,0.4497943494947918,0.0,0.0,0.0,-7744.416549284972,59661.43935582029,54349.325618056726,-190590.502036336,-225038.0210217767,0.0
5.645103424671151,505.5845014370224,1640.205240467867,12902.06663479105,1.708376028353534,-151.29620948032206,-392.0431910211157,-0.030184092095865516,0.15632267076988754,0.03533768211602787,0.040413995238509484,-0.788110908175939,0.0,0.45238695201253865,0.0,0.0,0.0,-8029.424371153946,60394.25971562014,54687.708395758826,-187630.13933111678,-225103.10155105602,0.0
5.669647352604503,505.62630365271093,1636.4926974917555,12892.442411326714,1.6979188514743095,-151.2260346604803,-392.20150649880156,-0.029321329158769383,0.1573157735491568,0.034785764459651786,0.04042134521109477,-0.7888769498442388,0.0,0.45497495466948124,0.0,0.0,0.0,-8314.655831777127,61120.07225296994,55025.84442182042,-184701.86187501185,-225170.38602128357,0.0
5.694191280537857,505.6678450441595,1632.7818875148287,12882.814307255767,1.6871003520052434,-151.15494664674614,-392.3594039117747,-0.02847323065084634,0.15830847758054134,0.03425218009371354,0.04043545276071495,-0.7896217865935672,0.0,0.457557622405022,0.0,0.0,0.0,-8599.84636249586,61838.311485784165,55363.64469441465,-181808.90610522626,-225241.443315035,0.0
5.718735208471211,505.70911671912,1629.0728329090232,12873.18233285887,1.675920657182565,-151.0829550653827,-392.5168836220317,-0.027639267830258243,0.15930098550644475,0.03373324477261331,0.04045447179044954,-0.7903462022024271,0.0,0.46013540448236184,0.0,0.0,0.0,-8885.103447015274,62549.26729215142,55701.19691324305,-178949.78860732916,-225315.56808261992,0.0
5.743279136404563,505.7501096649636,1625.3655560432426,12863.546498369064,1.6643811691937502,-151.0100726647152,-392.6739468395218,-0.026818367260155063,0.1602937683464364,0.033220373321839046,0.040474098303090074,-0.7910517988671062,0.0,0.46270932660236946,0.0,0.0,0.0,-9170.720192502777,63253.64767109079,56038.67333489275,-176120.70322598473,-225390.9201775584,0.0
5.767823064337916,505.79081500053536,1621.660078768704,12853.906814023232,1.65248191637009,-150.9363087220848,-392.8305938595151,-0.026010149349420454,0.16128695554217928,0.03271130461325571,0.04049318432141696,-0.7918258606572891,0.0,0.4652203747161498,0.0,0.0,0.0,-9456.766501601836,63951.64763707541,56376.13852594553,-173320.67052013514,-225467.02490723206,0.0
5.792366992271269,505.83122384888287,1617.9564227067788,12844.263290052908,1.6402227884998084,-150.86167216711354,-392.9868248807101,-0.02521430927458561,0.1622806389972303,0.032204461815627895,0.04051092572683343,-0.7926509277528817,0.0,0.4676675267559334,0.0,0.0,0.0,-9743.289698050598,64643.41012071307,56713.6450850037,-170548.99422737278,-225543.54580841024,0.0
5.816910920204622,505.8713273372559,1614.2546092489954,12834.615936684244,1.6276035368280615,-150.78617158170468,-393.14264000523406,-0.02443061697982919,0.16327487307704033,0.031698952394619846,0.04052686225936556,-0.7934600696843348,0.0,0.47009309734102894,0.0,0.0,0.0,-10030.313694242468,65329.02494548418,57051.23359364206,-167805.2684585306,-225620.28976618208,0.0
5.8414548481379756,505.9111165971066,1610.5546595570358,12824.964764138027,1.6146237740569342,-150.70981520004239,-393.2980392386427,-0.023658917176977264,0.16426967460895428,0.031194568112795355,0.04054087751766225,-0.7942534832404541,0.0,0.4724971124542858,0.0,0.0,0.0,-10317.838163254077,66008.527833095,57388.93255396543,-165089.38471277474,-225697.21211665735,0.0
5.8659987760713275,505.95058276408986,1606.8565945627388,12815.309782629685,1.6012829743454464,-150.63261090859186,-393.45302248992016,-0.02289912934550347,0.16526502288221087,0.03069178502961791,0.040553198958995236,-0.7950312456318088,0.0,0.47487953396879035,0.0,0.0,0.0,-10605.837714903231,66681.89943638582,57726.7583132822,-162401.53872052478,-225774.42173639004,0.0
5.890542704004679,505.98971697806263,1603.1604349680981,12805.651002369272,1.5875804733095467,-150.55456624609937,-393.6075895714793,-0.022151247732528835,0.1662608596479429,0.030191763501450558,0.040564397899259086,-0.795793313932458,0.0,0.47724026199485153,0.0,0.0,0.0,-10894.261075631002,67349.06439910752,58064.714976269024,-159742.23711876603,-225852.18612025285,0.0
5.915086631938032,506.02851038308444,1599.466201245262,12795.988433561479,1.5735154680221155,-150.4756884035922,-393.7617401991615,-0.021415341352821873,0.16725708911917708,0.029696348181555962,0.0405753895129712,-0.796539524525108,0.0,0.4795791373203625,0.0,0.0,0.0,-11183.030272241078,68009.89044230181,58402.7943049021,-157112.30396059586,-225930.93644841813,0.0
5.939630559871385,506.06695412741715,1595.773913636535,12786.322086405624,1.5590870170129654,-150.39598422437865,-393.9154739922366,-0.02069155398879858,0.1682535779708341,0.02920806802009643,0.04058743283327181,-0.7972695925507721,0.0,0.48189594393440494,0.0,0.0,0.0,-11472.039819750004,68664.18747730245,58740.97560621308,-154512.8870578038,-226011.2726415803,0.0
5.964174487804738,506.105039363525,1592.083592154377,12776.651971095667,1.54429404026884,-150.31546020404807,-394.0687904734031,-0.01998010419052243,0.16925015533972854,0.02873013626413387,0.040602130751923995,-0.7979831113641367,0.0,0.4841904116231175,0.0,0.0,0.0,-11761.155913846182,69311.70674580762,59079.22560784563,-151945.46415253202,-226093.96840254348,0.0
5.9887184157380915,506.1427575489477,1588.3952563074495,12766.978098622763,1.5291278208480117,-150.23411175174402,-394.22169829027564,-0.019280983088074397,0.17024674348902097,0.028262759614284108,0.04061968931484794,-0.7986799719824829,0.0,0.4864624468740015,0.0,0.0,0.0,-12050.395603219775,69956.06186251975,59426.989217167546,-149401.96169241812,-226175.23046421248,0.0
6.013262343671444,506.18009974619764,1584.7089260770558,12757.300479776848,1.5135860606083895,-150.15194138965387,-394.3741924472039,-0.018593685224638425,0.17124352561748038,0.02780197514220477,0.040638190246096585,-0.7993608917848001,0.0,0.4887124638863736,0.0,0.0,0.0,-12339.85004443147,70597.43196605876,59784.16784381452,-146881.01492902334,-226254.3656983755,0.0
6.037806271604797,506.2170565179007,1581.0246218604825,12747.619124450193,1.4976777491951685,-150.06896710450235,-394.5262522619223,-0.017917826595895244,0.17224065363977006,0.027346168686423467,0.040656754977710007,-0.8000264827220378,0.0,0.4920435308219303,0.0,0.0,0.0,-12629.52406730059,71232.3280004407,60141.349656556136,-144390.03086830094,-226334.87815429954,0.0
6.062350199538151,506.25361855396005,1577.34236371087,12737.9340428158,1.4814096946825555,-149.98520432191037,-394.6778615319897,-0.01725308507861106,0.17323824456383888,0.02689413413972515,0.04067473263301239,-0.8006772461579601,0.0,0.49574572747257273,0.0,0.0,0.0,-12919.49987028954,71860.95923237369,60498.59294594672,-141927.88795864861,-226416.19054101052,0.0
6.086894127471503,506.28977667216304,1573.662171336541,12728.245245328704,1.4647865097506758,-149.90066588735345,-394.82900855393876,-0.016599200173676814,0.17423638058371088,0.02644506955417756,0.04069169825381351,-0.8013135727615818,0.0,0.4994651745508061,0.0,0.0,0.0,-13209.834513339018,72483.48229750774,60855.9444985214,-139493.76413402424,-226497.88624139348,0.0
6.1114380554048555,506.3255218181811,1569.984064101,12718.552742725977,1.4478106116855698,-149.81536206616184,-394.9796861232758,-0.015955973006108046,0.1752351090794856,0.02599857714113107,0.040707452800408675,-0.8019353127025785,0.0,0.5032028290399698,0.0,0.0,0.0,-13501.209328165176,73103.40212278458,61216.25011259352,-137092.98715061584,-226589.78919368275,0.0
6.135981983338209,506.36084506556995,1566.3080610229354,12708.85654602673,1.430482222379195,-149.72930054352048,-395.1298915344812,-0.015323266325045038,0.1762344426173377,0.02555466327121884,0.04072202315157878,-0.8025428460891003,0.0,0.5069597596451808,0.0,0.0,0.0,-13793.33144810827,73719.1013552908,61578.13765901603,-134722.07338134918,-226686.6647493905,0.0
6.160525911271561,506.3957376157694,1562.634180776217,12699.15666653211,1.4127993683294264,-149.642486424469,-395.27962658100876,-0.014701004503752745,0.1772343589495172,0.025113738474356752,0.040735662104590294,-0.8031364395951412,0.0,0.5107368774646585,0.0,0.0,0.0,-14085.863490449068,74328.90744903836,61940.23967876376,-132378.20017408943,-226783.63643986837,0.0
6.185069839204913,506.4301907981035,1558.9624416898973,12689.4531158253,1.3947578806400545,-149.55492223390183,-395.4288975552863,-0.014089173539620766,0.1782348010143494,0.02467661743974337,0.040748848375195226,-0.8037160371477647,0.0,0.5145348395060347,0.0,0.0,0.0,-14378.75364954229,74932.75657788033,62302.556196320205,-130061.81171610588,-226880.98408529267,0.0
6.209613767138266,506.4641960697802,1555.2928617482107,12679.74590577152,1.3763513950207857,-149.4666079165679,-395.5777152487153,-0.01348782105416338,0.17923567693623502,0.02424451901586,0.04076228659763117,-0.8042814700438214,0.0,0.5183541343488732,0.0,0.0,0.0,-14671.920876648117,75530.52820627563,62665.075370942075,-127773.6815092511,-226979.17505323782,0.0
6.2341576950716195,506.497745015892,1551.6254585905742,12670.035048518026,1.3575713517872419,-149.37754083707105,-395.72609495167126,-0.012897056293019488,0.18023686002565006,0.02381906621047061,0.04077690732462127,-0.8048324565885218,0.0,0.5221950765892309,0.0,0.0,0.0,-14965.254064693014,76122.04432638465,63027.7733877713,-125514.91799248404,-227078.8696556675,0.0
6.25870162300497,506.5308293494152,1547.9602495115885,12660.320556494113,1.3384069958609686,-149.28771577986964,-395.87405645350304,-0.01231705012595289,0.18123818877914544,0.02340228619062208,0.04079386702737424,-0.8053686017435316,0.0,0.526057799997568,0.0,0.0,0.0,-15255.506360010564,76703.42650562109,63397.162780804305,-123292.635812501,-227183.79073031375,0.0
6.283245550938324,506.5634399588292,1544.2972526169099,12650.602440523073,1.3188577061414706,-149.19713909360524,-396.0215975657476,-0.011747818847701784,0.18223958055752407,0.022995271663933597,0.04081385019310097,-0.8058898067133262,0.0,0.5299425706137811,0.0,0.0,0.0,-15539.963496138233,77273.07530523634,63782.82590491715,-121104.97339306209,-227293.12514723092,0.0
6.307789478871678,506.5955663721929,1540.6364875276097,12640.88070898465,1.2989410347306527,-149.10583817164317,-396.1686780980416,-0.011188861867984463,0.1832412460535656,0.022595441519481806,0.04083541770263964,-0.8063969140523213,0.0,0.5338503270045816,0.0,0.0,0.0,-15832.496815525119,77846.93487559017,64154.807973114526,-118926.45141614013,-227393.86154787155,0.0
6.332333406805031,506.627199493257,1536.9779720515314,12631.155373185202,1.278657391379724,-149.01382090588507,-396.3152955637728,-0.010639840449283703,0.1842433257514267,0.022200908896903015,0.040857354071486246,-0.8068905576554236,0.0,0.5377857695314701,0.0,0.0,0.0,-16125.245607728568,78414.8033761025,64526.98500866746,-116775.94164162752,-227495.52103631527,0.0
6.356877334738383,506.6583302692963,1533.3217237583888,12621.426444532099,1.25800657332428,-148.92109445335578,-396.46144874870964,-0.01010047279782296,0.18524592495280756,0.021810262557099922,0.04087874517291811,-0.8073715470144058,0.0,0.5417621142891302,0.0,0.0,0.0,-16418.066543240973,78977.50945300152,64902.27215969237,-114655.37787955371,-227599.10150714914,0.0
6.3814212626717355,506.68894964894173,1529.6677600304065,12611.693934447812,1.236988301350054,-148.82766584864063,-396.60713654769825,-0.009570526979032557,0.18624911725039625,0.021422528343685614,0.04089896052458083,-0.8078395234291318,0.0,0.5457565156656073,0.0,0.0,0.0,-16710.993248192477,79535.20373587194,65280.813641200955,-112564.1792130729,-227704.3390322792,0.0
6.405965190605089,506.7190485821807,1526.0160980623211,12601.957854369919,1.215602219792914,-148.73354200388553,-396.7523579646621,-0.00904982091754963,0.18725294452786903,0.021037169182983557,0.04091765328848827,-0.8082947438216944,0.0,0.5497691614078097,0.0,0.0,0.0,-17004.2769064569,80087.3003642039,65659.62875767841,-110498.81261100505,-227809.4523095431,0.0
6.430509118538442,506.74861802035724,1522.3667548613812,12592.218215751087,1.193847896538868,-148.63872970879675,-396.8971121126025,-0.00853822239721823,0.1882574169598901,0.02065408508402768,0.04093476027102262,-0.8087373798879492,0.0,0.5538001508281014,0.0,0.0,0.0,-17297.925663699112,80633.86019418263,66038.74089703355,-108458.99798129649,-227914.3419832639,0.0
6.455053046471794,506.7776489161717,1518.7197472473454,12582.475030059091,1.1717248230240573,-148.54323563064114,-397.0413982135981,-0.008035649061089176,0.18926251301211186,0.02027361313856223,0.040950501922934326,-0.809167517781608,0.0,0.557849491915794,0.0,0.0,0.0,-17591.925892481355,81174.90258544248,66418.16148289092,-106444.68682665836,-228019.0452355318,0.0
6.479596974405148,506.8061322236807,1515.075091852485,12572.728308776796,1.1492324142347574,-148.44706631424597,-397.1852155988051,-0.007542068411420076,0.1902681794411749,0.019896527521041825,0.040965382339342125,-0.8095851578018667,0.0,0.5619170982673186,0.0,0.0,0.0,-17886.241597591797,81710.4048778254,66797.8898050927,-104456.066139574,-228123.73971386554,0.0
6.504140902338499,506.8340588982977,1511.4328051215819,12562.978063402175,1.126370008707388,-148.35022818199914,-397.3285637084574,-0.007057497809675538,0.19127433129470758,0.019524039488631597,0.04098018925973304,-0.8099902140845938,0.0,0.5660027858411074,0.0,0.0,0.0,-18180.813823464705,82240.30188226707,67177.912843759,-102493.56220923353,-228228.74745998305,0.0
6.528684830271853,506.8614198967923,1507.7929033119294,12553.224305448297,1.1031368685284935,-148.25272753384886,-397.47144209186644,-0.006582004476526773,0.19228085191132677,0.01915779738120687,0.040995994067962366,-0.8103825142971884,0.0,0.5701062695436176,0.0,0.0,0.0,-18475.560063829755,82764.48538577667,67558.20508703598,-100557.84434038779,-228334.53883928494,0.0
6.5532287582052025,506.88820617729044,1504.1554024933337,12543.467046443333,1.0795321793347694,-148.15457054730396,-397.6138504074211,-0.0061157054918521275,0.19328759292063682,0.018799886621353637,0.04101415179225373,-0.8107617993373281,0.0,0.574227159653518,0.0,0.0,0.0,-18770.373673853675,83282.80367058542,67938.72834255057,-98649.82848264622,-228441.73646970102,0.0
6.577772686138559,506.91440867860274,1500.520318584601,12533.706297887094,1.05555442840396,-148.0557622252256,-397.75578878975796,-0.0056586551789169475,0.1942944127700392,0.01845184602460527,0.041036015597792165,-0.8111278886007289,0.0,0.5783650943836394,0.0,0.0,0.0,-19065.159716276983,83795.14864602768,68319.45353817995,-96770.18352500763,-228550.891063741,0.0
6.602316614071912,506.9400181963838,1496.8876675850922,12523.942071270181,1.0312017156569968,-147.95630583769113,-397.89725611166114,-0.005210457953360873,0.19530143489482327,0.01811121306879571,0.041060689233180354,-0.811481351294554,0.0,0.5825204117650108,0.0,0.0,0.0,-19360.949739126045,84303.84413500513,68701.40422112055,-94918.09685920805,-228661.68501048215,0.0
6.6268605420052635,506.96502548039416,1493.2574654256903,12514.174378298625,1.0064745656430154,-147.85620773954614,-398.03824835960506,-0.004770771126377838,0.196308871511813,0.01777591072026174,0.04108632927837543,-0.811822143588886,0.0,0.5866932130668074,0.0,0.0,0.0,-19659.242268084294,84814.74142664959,69089.12631095992,-93097.23928273581,-228787.2285711545,0.0
6.651404469938617,506.98942129372057,1489.6297278651946,12504.403230742415,0.9813734660682331,-147.75547436410477,-398.17876171579576,-0.004339313390234688,0.19731688816012233,0.01744439375748149,0.041111492236471696,-0.812151301729474,0.0,0.5908841374243875,0.0,0.0,0.0,-19957.97889556673,85320.84249003234,69477.64640503004,-91300.65450545035,-228913.41821352823,0.0
6.67594839787197,507.0131964123872,1486.0044704908817,12494.628640426266,0.9558987296986973,-147.65411202380852,-398.31879268827487,-0.003915853467692608,0.19832560364008014,0.01711555182345601,0.04113514529781402,-0.8124692493012968,0.0,0.595093440925342,0.0,0.0,0.0,-20257.136018469362,85821.87629982723,69866.66347056266,-89527.00902760598,-229038.56201124212,0.0
6.700492325805323,507.03634162535536,1482.3817087185043,12484.850619229617,0.9300504943602764,-147.55212691022632,-398.4583381109197,-0.0035002101120069737,0.19933509001323063,0.01678870942570919,0.0411566663399979,-0.8127762634865946,0.0,0.5993212422973715,0.0,0.0,0.0,-20556.766113173675,86317.96771152585,70256.21664613618,-87775.6503180926,-229162.27906284187,0.0
6.725036253738675,507.05884773452397,1478.7614577922916,12475.069179086637,0.903828722938666,-147.44952509405428,-398.59739514344324,-0.0030922521069274523,0.2003453726023331,0.016463625936287796,0.04117584392786943,-0.8130725245874211,0.0,0.6035675457737246,0.0,0.0,0.0,-20853.732447113318,86807.24853533153,70656.43923312897,-86042.36589226424,-229282.27531027314,0.0
6.7495801816720284,507.0807055547289,1475.1437327849492,12465.284331986224,0.877233203379385,-147.34631252511602,-398.735961271394,-0.0026918982666979544,0.20135642999136208,0.016140495591761464,0.04119287731352529,-0.8133581156488722,0.0,0.6078322366019008,0.0,0.0,0.0,-21151.079781545595,87291.64714944166,71057.49047972311,-84331.03309080398,-229400.72635121076,0.0
6.774124109605381,507.10190591374345,1471.5285485976601,12455.496089972,0.8502635486877834,-147.2424950323624,-398.87403430615626,-0.0022991174360567318,0.20236819402550704,0.015819947493222776,0.041208376436312776,-0.8136330220885153,0.0,0.6121483041115655,0.0,0.0,0.0,-21448.877702758196,87771.21381208074,71459.02118327675,-82641.91365718293,-229517.88988548098,0.0
6.798668037538733,507.12243965227844,1467.915919960083,12445.704465142311,0.8229191969290308,-147.1380783238717,-399.01161238494984,-0.0019139284902362197,0.2033805498111728,0.015503045606287114,0.04122336192282977,-0.8138995391069176,0.0,0.6164498604067812,0.0,0.0,0.0,-21747.05758733456,88245.8847057456,71861.00924139301,-80975.40512703008,-229634.14934524725,0.0
6.823211965472085,507.14229762398156,1464.3058614303538,12435.909469650236,0.7951994112281252,-147.0330679868495,-399.14869397083015,-0.0015364003349631584,0.2043933357159792,0.01519128876109277,0.04123926508692478,-0.8141748470503104,0.0,0.6207746479363232,0.0,0.0,0.0,-22045.51885296229,88715.54761685777,72263.4155429608,-79332.17948179509,-229750.09280785598,0.0
6.847755893405437,507.16147069543825,1460.6983873950849,12426.11111570358,0.767103279769889,-146.92746948762868,-399.28527785268847,-0.001166651906458543,0.20540634336876132,0.014886610652300918,0.041257927929696875,-0.8144384794980009,0.0,0.6253131799542359,0.0,0.0,0.0,-22344.128201721025,89180.0414231017,72666.1836590915,-77713.18698401154,-229866.51824345827,0.0
6.872299821338793,507.17994973224404,1457.0935120897443,12416.309415562033,0.7386300916686306,-146.82128852944697,-399.4213628465521,-0.0008048045634275919,0.20641936218441015,0.014591062500431094,0.04128128921506302,-0.8146900478136666,0.0,0.6300648569503782,0.0,0.0,0.0,-22642.748995437105,89639.2023739296,73069.2554334849,-76119.39558558352,-229984.24692061063,0.0
6.896843749272145,507.1977254207228,1453.4912498300478,12406.504381475032,0.7097819459320787,-146.71453369502828,-399.5569464633699,-0.0004504640991432431,0.20743266527430787,0.01430271027047375,0.04130742129411897,-0.8149301981373601,0.0,0.6350306337423866,0.0,0.0,0.0,-22941.568500813773,90093.37058856727,73472.74479206273,-74548.93163063713,-230102.04084031028,0.0
6.9213876772055,507.21478842753106,1449.891614751456,12396.696025673664,0.6805579507937672,-146.6072110240207,-399.6920299602477,-0.00010332064411471169,0.20844644910671917,0.014019149069260417,0.041334080587681336,-0.8151594051336458,0.0,0.6402116251442738,0.0,0.0,0.0,-23240.720723593695,90542.80072639008,73876.73903989,-73000.40789564847,-230219.0032416163,0.0
6.945931605138852,507.23112946198535,1446.2946207683342,12386.88436041001,0.6509568364148739,-146.4993261802054,-399.8266147562818,0.00023682453956177016,0.20946080529278832,0.013738904131433445,0.04135991684149444,-0.8153779246385215,0.0,0.6456089612543024,0.0,0.0,0.0,-23540.271789493658,90987.64123331175,74281.28896158849,-71473.03338639569,-230334.66864597573,0.0
6.970475533072205,507.2467392566925,1442.7002816079116,12377.069397957015,0.6209779301336616,-146.3908853465165,-399.96070150136717,0.000570144556692078,0.21047580022813078,0.013460991630805821,0.04138401964521291,-0.8155859659185478,0.0,0.6512239742106973,0.0,0.0,0.0,-23840.273837715264,91428.01861446197,74686.43709031882,-69966.13692859704,-230448.65959629157,0.0
6.9950194610055565,507.2616085675493,1439.108610810279,12367.251150608507,0.5906211564654875,-146.28189522504107,-400.09429007619735,0.0008967868789841099,0.211491475092833,0.013184918680361219,0.04140591843240166,-0.8157836910751575,0.0,0.6570581735179434,0.0,0.0,0.0,-24140.76464853414,91864.03716622696,75092.21754573623,-68479.16913056443,-230560.68919455018,0.0
7.01956338893891,507.2757281737431,1435.519621728391,12357.429630679184,0.5598870371027969,-146.17236303701907,-400.2273795922644,0.00121687334504784,0.21250784585145258,0.012910683332253967,0.0414255824805359,-0.8159712144596221,0.0,0.6631132230803777,0.0,0.0,0.0,-24441.767271512275,92295.77871412167,75498.6558687603,-67011.70430935317,-230670.5636448318,0.0
7.044107316872263,507.2890888777512,1431.933327528065,12347.604850504616,0.5287766909151315,-146.0622965228435,-400.35996839185896,0.00153050016039523,0.21352490325301798,0.012638774577809117,0.04144342091100111,-0.8161486020982376,0.0,0.6693909198722692,0.0,0.0,0.0,-24743.289654168817,92723.30235632192,75905.76885330412,-65563.44238211015,-230778.1848029204,0.0
7.068651244805614,507.3016815053411,1428.3497411879814,12337.77682244125,0.49729183394912146,-145.95170394206025,-400.4920540480703,0.001837737897440331,0.21454261283102885,0.012370172347522369,0.04146028268909308,-0.8163158711274864,0.0,0.6758931741783254,0.0,0.0,0.0,-25045.32427098528,93146.64421266937,76313.56437505576,-64134.2107239491,-230883.55273325753,0.0
7.0931951727389695,507.3134969055707,1424.7688754996823,12327.945558866402,0.46543477942848166,-145.84059407336812,-400.62363336478614,0.002138631495499293,0.21556091490345605,0.012106347511060036,0.041477456624017896,-0.816472989239104,0.0,0.6826219913418934,0.0,0.0,0.0,-25334.12133343271,93543.91109641046,76724.6025367475,-62846.74833577319,-231058.81484048502,0.0
7.11773910067232,507.3245259507878,1421.1907430675749,12318.111072178266,0.43320843775403445,-145.728976214619,-400.7547023766929,0.002433200260790166,0.21657972457274102,0.01184926187725926,0.041496671368891916,-0.8166196532755416,0.0,0.6895792496862296,0.0,0.0,0.0,-25621.47184887877,93935.41983908186,77138.54442762348,-61600.683791870375,-231250.35699258163,0.0
7.142283028605672,507.33475953663066,1417.6153563089274,12308.273374795905,0.4006163165036751,-145.61686018281753,-400.8852563492753,0.0027214378664332157,0.21759893172579686,0.011601368194127685,0.041520095420741795,-0.8167555043096895,0.0,0.6967668481936158,0.0,0.0,0.0,-25910.547662201898,94327.52791404075,77556.7263494432,-60374.10482231982,-231450.11551072673,0.0
7.166826956539027,507.34418859898057,1414.042727423261,12298.432479169149,0.36765481256513377,-145.50425690366544,-401.01529162694567,0.0030034366123828874,0.21861815760374917,0.011364727208797627,0.04154950459601626,-0.8168807733476473,0.0,0.7041865306968911,0.0,0.0,0.0,-26199.94465054504,94715.77360715781,77975.51316177464,-59164.86689133928,-231648.8658946571,0.0
7.191370884472381,507.352804817337,1410.4728682783727,12288.588398154685,0.33427294016984255,-145.39117724132262,-401.14481748776393,0.003280221384396081,0.2196357072359035,0.011132998490756345,0.0415802924063381,-0.8169954103113745,0.0,0.7118348963670862,0.0,0.0,0.0,-26488.987034946906,95100.47176377458,78394.75266601649,-57971.06983238292,-231850.95294424266,0.0
7.2159148124057335,507.36060032487546,1406.9057909523594,12278.741144979293,0.30050243997308074,-145.277619010787,-401.2738271041894,0.0035517114872929043,0.22065295229331627,0.01090463616542363,0.041613077084813176,-0.8171003185560815,0.0,0.7197192841993572,0.0,0.0,0.0,-26778.31184774026,95481.84986355453,78814.69136813798,-56791.51176407397,-232052.19174977223,0.0
7.240458740339086,507.3675662414443,1403.3415073043461,12268.890732613216,0.2663740706662893,-145.1635816161023,-401.40231396313357,0.0038176368133937114,0.22167137066284395,0.010680625025562428,0.04164651416943063,-0.8171962364659252,0.0,0.7278484070645842,0.0,0.0,0.0,-27068.5829172504,95860.0322546316,79235.56900183891,-55625.60399081171,-232248.20938696957,0.0
7.265002668272438,507.37369256911137,1399.780028870084,12259.037173726629,0.23189384713402914,-145.04906875034646,-401.5302771453669,0.004077877792068287,0.22269175687503984,0.01046251079653525,0.041674986844069485,-0.8172835588764824,0.0,0.7362291732549668,0.0,0.0,0.0,-27360.153134683635,96235.09690796741,79657.52190849301,-54472.99424316353,-232436.64417199002,0.0
7.289546596205792,507.3789681921643,1396.2213668619502,12249.180480689636,0.1970430404539781,-144.9340883956316,-401.6577213255193,0.00433246538973587,0.22371422210415398,0.010252400136304154,0.041688605938498574,-0.8173623361656566,0.0,0.7448661044102007,0.0,0.0,0.0,-27653.057093892392,96607.07284650196,80080.57897229193,-53333.5810172758,-232617.2000422062,0.0
