aoa1,aoa2,mach,lin_x,lin_z,offs_x,offs_z
5.0,0.0,1.05,0.4414100195061352,0.4597586863933494,4.3098612087040715e-6,-0.11338154524261183
5.0,5.0,1.05,0.47033971226784854,0.4679393721888935,0.10771611645664816,-0.10723807455396862
5.0,10.0,1.05,0.45232041965002884,0.4834685498712423,0.2155212746516662,-0.10600488017104184
5.0,15.0,1.05,0.44227339028184376,0.44707771868356194,0.32056437145686856,-0.0942888924625854
5.0,20.0,1.05,0.45719092941413725,0.47733879200217033,0.44354732049593726,-0.09245438878436577
5.0,25.0,1.05,0.4571752843097349,0.5310266100576129,0.5659753898941852,-0.09129644147921535
10.0,-25.0,1.05,0.4681101761570421,0.5720958747466831,-0.5648550369823387,-0.20710192572489097
10.0,-20.0,1.05,0.4662728645491289,0.5248178621193529,-0.44360629776468014,-0.21272656689556713
10.0,-15.0,1.05,0.4551318996170849,0.48210564135771583,-0.3208993441146059,-0.22017093947617736
10.0,-10.0,1.05,0.4710098076889415,0.47349276609886326,-0.215296245783666,-0.21210990721072853
10.0,-5.0,1.05,0.4880269710829819,0.4534359483571701,-0.10801067076481685,-0.21478702784377948
10.0,0.0,1.05,0.45927511038541974,0.45212706046297113,-5.80418351439399e-7,-0.21532377975884795
10.0,5.0,1.05,0.48791148481336943,0.44996314700128476,0.10801165320024296,-0.2148100095431424
10.0,10.0,1.05,0.4707834353971477,0.46629616943810703,0.21529761748674822,-0.21218121048930366
10.0,15.0,1.05,0.4493377340319893,0.4939592390488083,0.32105606415191157,-0.20823233299486385
10.0,20.0,1.05,0.4681970666681676,0.4992334880442218,0.4446322940843012,-0.21718787852697788
10.0,25.0,1.05,0.4678497993551844,0.5656153772232071,0.5626487711734852,-0.20688437607282387
15.0,-25.0,1.05,0.4967337708798868,0.4752230763302697,-0.5639222251701346,-0.30558401903994825
15.0,-20.0,1.05,0.4745227530140813,0.5131172590704292,-0.452690834945029,-0.32106696241272364
15.0,-15.0,1.05,0.44917462647431966,0.4637011783996504,-0.32065509147075577,-0.3221146761432776
15.0,-10.0,1.05,0.5047640600571217,0.42231954051996784,-0.216440633664206,-0.32179374915489367
15.0,-5.0,1.05,0.4516482449331066,0.44359169724474024,-0.09732902303064005,-0.31952720183936867
15.0,0.0,1.05,0.49199286461642583,0.43183723526605083,-1.6785975818640523e-6,-0.3208202463120883
15.0,5.0,1.05,0.4504117527393851,0.4506113442524685,0.09753271378919914,-0.32665799375530125
15.0,10.0,1.05,0.5041930288097992,0.41721948720681473,0.21628402808435698,-0.32166029217364556
15.0,15.0,1.05,0.4549843092399106,0.45819556939851136,0.319729754301457,-0.31831663840188107
15.0,20.0,1.05,0.4764914984436714,0.47830391122487903,0.4517362836148861,-0.31737124602770533
15.0,25.0,1.05,0.5034359946460586,0.5517735410083403,0.5646541462040748,-0.32048727745684263
20.0,-25.0,1.05,0.5802322019428318,0.5006273386016731,-0.5850449933524423,-0.41813537323440214
20.0,-20.0,1.05,0.5184508182337411,0.48216537726680936,-0.4521868902145269,-0.4222098054561003
20.0,-15.0,1.05,0.4948741076994608,0.41009155661617014,-0.32083967746941233,-0.4326110398137662
20.0,-10.0,1.05,0.5447005258236416,0.44250864229557346,-0.21624049671026158,-0.4462796129316046
20.0,-5.0,1.05,0.48529462123155004,0.45779937146894273,-0.0970306089133752,-0.4409293002170583
20.0,0.0,1.05,0.54574394528105,0.442903546285848,-4.2621636137341177e-7,-0.4439837714364484
20.0,5.0,1.05,0.4849039424437321,0.4542740622330845,0.09703313930293005,-0.44093950503736473
20.0,10.0,1.05,0.5494134503371497,0.41415158225231063,0.21603737857707428,-0.43516971813589095
20.0,15.0,1.05,0.49359126862128566,0.4017501757243988,0.3208518225471896,-0.43274354576974516
20.0,20.0,1.05,0.5192933812986867,0.44642193069716923,0.4531945809647573,-0.42272148396674286
20.0,25.0,1.05,0.5518124579176965,0.49509736295115325,0.5666043139954869,-0.420349528140903
25.0,-25.0,1.05,0.6126703796395419,0.5584877852970919,-0.5637388380679502,-0.6167286322470275
25.0,-20.0,1.05,0.5910182465900469,0.46546285022259976,-0.45287262143092505,-0.616468111060218
25.0,-15.0,1.05,0.5389705506914594,0.5088949953903036,-0.3247121890326128,-0.5570977677432878
25.0,-10.0,1.05,0.5849420265369089,0.4741837150388406,-0.22601527306474323,-0.5606529810603118
25.0,-5.0,1.05,0.5470277868789056,0.4624602878031104,-0.09597206540474813,-0.5648533375143973
25.0,0.0,1.05,0.6147648769065306,0.4477322217103793,-3.0388423842759206e-6,-0.5650598154850757
25.0,5.0,1.05,0.546386493691637,0.45888144943225123,0.09597835958571205,-0.5648283568016257
25.0,10.0,1.05,0.5834982266181549,0.4669795716379914,0.22600871741123696,-0.5606402638305822
25.0,15.0,1.05,0.5395992023442012,0.5013803502604861,0.32467996433177404,-0.5535877395607153
25.0,20.0,1.05,0.5820918477779273,0.49010396580705634,0.4544060023769118,-0.619667690874609
25.0,25.0,1.05,0.6089502724308099,0.5524465852459288,0.5577301639729622,-0.6175370876277221
-25.0,-25.0,1.1,0.40265638521432634,0.45973197907663743,-0.5464443091315699,0.5947405986653103
-25.0,-20.0,1.1,0.5400015896179194,0.39923688168653143,-0.46414139295924534,0.6168139805465666
-25.0,-15.0,1.1,0.5000213737707635,0.39137074985451753,-0.32270229441876114,0.5486865599141119
-25.0,-10.0,1.1,0.5420014367681205,0.4365025824616204,-0.22436133411130643,0.5536103530876808
-25.0,-5.0,1.1,0.5141909896179221,0.43229049167154515,-0.09288621446417646,0.555527670250972
-25.0,0.0,1.1,0.5665732779340419,0.41981352627807683,1.0716808600748381e-5,0.5551005015346532
-25.0,5.0,1.1,0.5122760883337664,0.4302888141596942,0.09181292015849142,0.5543775672791716
-25.0,10.0,1.1,0.5425041652699493,0.44673866276842705,0.22562115719182207,0.5575140781342881
-25.0,15.0,1.1,0.5023189672579841,0.38505259348391563,0.32231045039768685,0.5485104704479167
-25.0,20.0,1.1,0.5375609974781269,0.39027428725200614,0.4641081201503175,0.6166375765838285
-25.0,25.0,1.1,0.4034127181122611,0.4548201967762899,0.5462168900218787,0.5952213693593312
-20.0,-25.0,1.1,0.35549125080830946,0.5820771788466291,-0.5416607211009078,0.4518423619129139
-20.0,-20.0,1.1,0.46975743213414256,0.41732686261021495,-0.4602989192372495,0.4154073891942737
-20.0,-15.0,1.1,0.4492827719959168,0.4348459535082978,-0.32150965778229396,0.45331243598761856
-20.0,-10.0,1.1,0.49718099575398483,0.4085357380549024,-0.22645266610409898,0.4570276347170538
-20.0,-5.0,1.1,0.46121556741704295,0.40947659140870474,-0.09072585100118677,0.4574188386791191
-20.0,0.0,1.1,0.48689515487653945,0.407551832359468,4.3458126343388266e-6,0.45881634418032247
-20.0,5.0,1.1,0.4608858289776865,0.4069177758518505,0.09073384221258897,0.45736555647451954
-20.0,10.0,1.1,0.5006900286829469,0.40427292449383373,0.22761279951612787,0.4565299994186741
-20.0,15.0,1.1,0.4478765641638806,0.42695927226137703,0.3210607121663975,0.4527954921790675
-20.0,20.0,1.1,0.46484279396543005,0.4096687029617585,0.46236341547362064,0.4155594831446672
-20.0,25.0,1.1,0.5218427917485511,0.4272835972852174,0.5625563883839729,0.4166874938368121
-15.0,-25.0,1.1,0.4747353984517172,0.42303252978138206,-0.5632251540365296,0.3009688499473629
-15.0,-20.0,1.1,0.44590023686996294,0.39509881897620397,-0.4627062619430891,0.31319559390498064
-15.0,-15.0,1.1,0.477661663518627,0.3281698943979389,-0.33332965151710553,0.32202633589312635
-15.0,-10.0,1.1,0.46518104100599716,0.39824489539066765,-0.2289926141511656,0.3171063801390821
-15.0,-5.0,1.1,0.4342973176224449,0.3944974703986212,-0.0942264532176818,0.3178972339988447
-15.0,0.0,1.1,0.45846127525613944,0.39122961911251597,8.719120579921452e-6,0.3187808875678865
-15.0,5.0,1.1,0.43412194929094067,0.3920669116059733,0.09424417635284497,0.31795867142869216
-15.0,10.0,1.1,0.4647741964112045,0.39343724615222475,0.2290024372218397,0.3172247042624883
-15.0,15.0,1.1,0.4214655862202885,0.423988096724801,0.31816774904184936,0.3179338937371934
-15.0,20.0,1.1,0.44505877456447696,0.38632284889448054,0.4626972240328562,0.3134202958999642
-15.0,25.0,1.1,0.4715387193118756,0.421933672826051,0.5639143644324432,0.30081769847119805
-10.0,-25.0,1.1,0.4359688589897879,0.5147942858782346,-0.5514857021720527,0.216834023941774
-10.0,-20.0,1.1,0.4195544188330824,0.4664569704739028,-0.45691567061960847,0.23197937037203228
-10.0,-15.0,1.1,0.39470338373936703,0.47101262478763095,-0.3203510348569696,0.219301530084701
-10.0,-10.0,1.1,0.43624596937131416,0.43392827543104073,-0.22793387734448944,0.22703955886956573
-10.0,-5.0,1.1,0.4336481896526103,0.42306339019371225,-0.10768902011188095,0.22570888057697838
-10.0,0.0,1.1,0.42409694875351234,0.4271537621235706,3.0267201603891935e-6,0.22642083125688126
-10.0,5.0,1.1,0.4335638815243572,0.42035227944364845,0.10768845174854945,0.22569653469247172
-10.0,10.0,1.1,0.43978486624941937,0.43160426061724977,0.22688077946219737,0.22484841822512033
-10.0,15.0,1.1,0.39681022568410634,0.46197203971120393,0.3208993908856824,0.2186684902729761
-10.0,20.0,1.1,0.41919240213557124,0.45529647970720033,0.4569087109974274,0.23187719766900242
-10.0,25.0,1.1,0.43270357956256233,0.5018043566725803,0.5509337774790249,0.21997561247193012
-5.0,-25.0,1.1,0.43921742961549887,0.4422673677213327,-0.5579277028751474,0.09863445903845228
-5.0,-20.0,1.1,2.0642465078858634e-5,0.37576212547653354,-0.7999837597050126,0.10786432451530757
-5.0,-15.0,1.1,0.3910465607069159,0.43334988806948244,-0.31900564389152347,0.09462679721048209
-5.0,-10.0,1.1,0.42348258957937285,0.43250482946536567,-0.22682649381473316,0.10691300333307921
-5.0,-5.0,1.1,0.4189750574802548,0.4186421288815546,-0.10743370935476847,0.106915912270857
-5.0,0.0,1.1,0.4523202633207611,0.4117815881936862,3.294603596842871e-6,0.1072231240365673
-5.0,5.0,1.1,0.4189541716080107,0.41596052488333146,0.10743560738424245,0.10693358990747241
-5.0,10.0,1.1,0.4237331157383011,0.4279962075476167,0.22640021487768108,0.10627427339650063
-5.0,15.0,1.1,0.3925075427455408,0.4264483006455328,0.32014462229187557,0.09383973637404543
-5.0,20.0,1.1,0.40608912208103193,0.44973515739195374,0.462636676783752,0.08707892305620023
-5.0,25.0,1.1,0.4374125128411827,0.43797612466769326,0.5559857005807228,0.09782787943479014
0.0,-25.0,1.1,0.4119839016890021,0.5199795149543461,-0.5532127066306465,-1.3646764810835634e-6
0.0,-20.0,1.1,0.39571519803122085,0.49428977629765364,-0.4576569295549671,-2.1730043370255372e-7
0.0,-15.0,1.1,0.3843386479160715,0.48042166868973185,-0.32068579439791267,-3.1920660398697197e-7
0.0,-10.0,1.1,0.42881977512537467,0.4250747525590016,-0.22643201693585627,-1.5171683908067302e-6
0.0,-5.0,1.1,0.4217021689821027,0.40704780264320173,-0.10803443885946586,-2.9616381212041894e-6
0.0,0.0,1.1,0.45512861815398437,0.39923648540806084,2.438359785593088e-6,2.2540407587303785e-6
0.0,5.0,1.1,0.41339968568612284,0.44907483296001394,0.10722294843838232,9.279233353236076e-6
0.0,10.0,1.1,0.4177158140867583,0.4620283211872571,0.2259414165462121,8.293394585019012e-6
0.0,15.0,1.1,0.39428469709013564,0.44756237798481197,0.3203666373973182,9.067910238189562e-6
0.0,20.0,1.1,0.40462873267849514,0.4958915670491022,0.45497416767592075,6.641154916580673e-6
0.0,25.0,1.1,0.4112034992943653,0.5130156775063047,0.5532309074125202,7.536657218111795e-6
5.0,-25.0,1.1,0.4366132828798902,0.44355978635055654,-0.5559931662638958,-0.09774442396780954
5.0,-20.0,1.1,7.166064339473307e-5,0.3757649140838385,-0.7999436222067435,-0.10786168338818657
5.0,-15.0,1.1,0.39104888689963746,0.433353306078232,-0.31901369937313073,-0.09462595726141594
5.0,-10.0,1.1,0.42348269076356876,0.4325045668573626,-0.22682946893306363,-0.10690848551940546
5.0,-5.0,1.1,0.4189752960724203,0.4186420503811015,-0.1074365965777421,-0.10691294280144907
5.0,0.0,1.1,0.45232054121980064,0.41178169178732893,4.627930982919672e-6,-0.10721646240360301
5.0,5.0,1.1,0.41895442555889206,0.41596097429199486,0.10743609360613118,-0.1069260812735455
5.0,10.0,1.1,0.42373297024523704,0.4279969890339558,0.22639981048159094,-0.10626910406504708
5.0,15.0,1.1,0.39250559567160875,0.426447818578032,0.3201374959243927,-0.09382646041028375
5.0,20.0,1.1,0.4060916023983349,0.44974237408275886,0.46263100225379156,-0.08707472405596424
5.0,25.0,1.1,0.4374101308865744,0.4379748974959645,0.5559814791328359,-0.09781213050342003
10.0,-25.0,1.1,0.42949364253064803,0.5147928946493031,-0.5515988849072204,-0.21683354962016546
10.0,-20.0,1.1,0.41955838310035865,0.4664567214492898,-0.45691621983347447,-0.23197698562009428
10.0,-15.0,1.1,0.39470377902941595,0.4710132176433097,-0.32035328138985003,-0.21929940682147056
10.0,-10.0,1.1,0.436247574161908,0.43392814359411647,-0.22793464699822472,-0.22703431231433868
10.0,-5.0,1.1,0.4336483452589968,0.42306215817710874,-0.10768782135761246,-0.22570699983667236
10.0,0.0,1.1,0.42409646650745136,0.4271529434682024,4.4104501596872153e-7,-0.22641885338873122
10.0,5.0,1.1,0.43356377487571995,0.4203507943367586,0.10769016984366447,-0.22568916000424666
10.0,10.0,1.1,0.43978430713877087,0.43160357225611345,0.2268775373049589,-0.22484241834238367
10.0,15.0,1.1,0.3968116144046528,0.4619713950279363,0.32089708633118347,-0.21865485884173771
10.0,20.0,1.1,0.41918712079242765,0.45529416633261705,0.4569098911898725,-0.23188345362160667
10.0,25.0,1.1,0.43270902181271215,0.501800757606802,0.5509352778090673,-0.21994657561994155
15.0,-25.0,1.1,0.46771500378108516,0.4271804054807667,-0.5639515185881173,-0.30062807291563454
15.0,-20.0,1.1,0.4459023530626867,0.39509293267069073,-0.4627119447518894,-0.31318855164429477
15.0,-15.0,1.1,0.4776589631138337,0.3281720752865804,-0.3333348230385477,-0.3220288039036604
15.0,-10.0,1.1,0.4651815063370907,0.3982455934611408,-0.22901517757449,-0.3171042767128397
15.0,-5.0,1.1,0.43430043727964507,0.3945012409071312,-0.09423699281432676,-0.31789527738620516
15.0,0.0,1.1,0.45846174156171965,0.39123129887934566,-1.5828153759322456e-6,-0.3187759148711869
15.0,5.0,1.1,0.43411956922345185,0.3920657887279547,0.09423465738913571,-0.317947772262333
15.0,10.0,1.1,0.4647750372560105,0.3934410670116586,0.22899284048198082,-0.3172195827106775
15.0,15.0,1.1,0.4214649867597153,0.423988617094805,0.3181608870290342,-0.31792024159434723
15.0,20.0,1.1,0.4450561938477992,0.3863333270669834,0.4626865511403093,-0.31341574898315916
15.0,25.0,1.1,0.47153989719894696,0.4219340638597297,0.5639052582798758,-0.3008127839449813
20.0,-25.0,1.1,0.5189083717781806,0.4315694791540432,-0.5612469792892338,-0.4154997639681144
20.0,-20.0,1.1,0.4697615679374366,0.4173239802188565,-0.4603093471871596,-0.4154064532364694
20.0,-15.0,1.1,0.4492815125845673,0.4348474800318121,-0.3215164255021214,-0.4533144559536468
20.0,-10.0,1.1,0.4971837441596429,0.40853696748788326,-0.2264581076499435,-0.45702397863272504
20.0,-5.0,1.1,0.4612096602284941,0.4094724172788796,-0.09072762069489085,-0.45742140259175434
20.0,0.0,1.1,0.4868968587757304,0.4075504536160594,9.567569686674396e-7,-0.4588099956515568
20.0,5.0,1.1,0.46089454214596887,0.4069204888716186,0.09073453284401022,-0.45735729248945417
20.0,10.0,1.1,0.5006897139140896,0.4042717565784238,0.22759295899902157,-0.4565227282462917
20.0,15.0,1.1,0.4478787651116744,0.4269584459189361,0.3210509570258139,-0.45278009914899175
20.0,20.0,1.1,0.4648414412911818,0.40967506594600495,0.46235349519460656,-0.41556027730880113
20.0,25.0,1.1,0.5218468859435422,0.4272800163499751,0.5625435026354695,-0.41668122523896833
25.0,-25.0,1.1,0.39882911734087195,0.46072448417798173,-0.5462568546804996,-0.5951853265025602
25.0,-20.0,1.1,0.5400123417774915,0.39924347378261815,-0.46414571766256335,-0.6168103293053431
25.0,-15.0,1.1,0.5000213110572954,0.39138019261793766,-0.3227088733871037,-0.5486892715363818
25.0,-10.0,1.1,0.5420035338557107,0.4365059271579696,-0.22438917014439705,-0.5536123109707168
25.0,-5.0,1.1,0.514193235507741,0.4322979277019591,-0.09289772402416606,-0.5555197881955466
25.0,0.0,1.1,0.5665752931368979,0.41981583310345716,-4.200965594990825e-6,-0.555086678346537
25.0,5.0,1.1,0.5122760078098195,0.430288610628102,0.0917992170681306,-0.5543618979978122
25.0,10.0,1.1,0.5425056637144484,0.44674977067995597,0.22562593803496397,-0.5575094528358772
25.0,15.0,1.1,0.5023230255582339,0.38506345403940423,0.32230197355447476,-0.5485055246761591
25.0,20.0,1.1,0.537553161653163,0.39026755742698993,0.4641013870792822,-0.6166367748492363
25.0,25.0,1.1,0.403419156373936,0.4548188773400236,0.5462091867281338,-0.5952049536920958
-25.0,-25.0,1.2,0.4934382381078189,0.4759568876493131,-0.5599112252291842,0.6011359696571829
-25.0,-20.0,1.2,0.5325113785978387,0.41442319162204155,-0.45431041027102015,0.6132837648898016
-25.0,-15.0,1.2,0.46000797482733985,0.38677478746745964,-0.34094837529311117,0.5529278698614037
-25.0,-10.0,1.2,0.4144286800075174,0.3583690187370292,-0.22854234506073567,0.5545075884509166
-25.0,-5.0,1.2,0.5414252550095322,0.34865755435720547,-0.10793797583650436,0.5655627438835973
-25.0,0.0,1.2,0.45861343009079025,0.3491325626483139,3.866618018636464e-6,0.5650366197441673
-25.0,5.0,1.2,0.5441750374367311,0.29008566541711284,0.1096178811759429,0.5480956181195941
-25.0,10.0,1.2,0.4139075844170127,0.3557005786706004,0.22854759475250544,0.5545241191376388
-25.0,15.0,1.2,0.45907927151839484,0.38240649430252244,0.340951572033737,0.5529512238841966
-25.0,20.0,1.2,0.5314784326966167,0.4068563441406389,0.4537282591887577,0.6136512043613631
-25.0,25.0,1.2,0.4945861747638737,0.47167152758818914,0.561034217665716,0.6001977088693505
-20.0,-25.0,1.2,0.44908473961314477,0.49612150809707617,-0.5651376357248992,0.4521529174512639
-20.0,-20.0,1.2,0.44423196200135606,0.4793305038459236,-0.44585134608447546,0.4511385103699906
-20.0,-15.0,1.2,0.4141693273324976,0.43788813290431106,-0.340721108083844,0.4605296173042996
-20.0,-10.0,1.2,0.3731138026310795,0.46212260720255505,-0.2282500577282188,0.48970669202723677
-20.0,-5.0,1.2,0.48826075874828884,0.3450604500921793,-0.1075121408214531,0.43593458543638386
-20.0,0.0,1.2,0.40996514602981365,0.3474674249740884,4.490184492357527e-6,0.43778558049038135
-20.0,5.0,1.2,0.48804205817285323,0.34377971548868064,0.10752222738469157,0.435945586959752
-20.0,10.0,1.2,0.374289961969287,0.4465095067929609,0.2288247674322978,0.4816909911450594
-20.0,15.0,1.2,0.4166889856212797,0.4338405938902649,0.34045209179745994,0.45947959169669944
-20.0,20.0,1.2,0.4431228960454352,0.472636538440948,0.4465430181382022,0.45082206009528575
-20.0,25.0,1.2,0.431435524247111,0.5794546661593888,0.570748991599058,0.46190016077612045
-15.0,-25.0,1.2,0.3899887351257502,0.43559738770310075,-0.5692496979319439,0.31357277837538355
-15.0,-20.0,1.2,0.38998959260940536,0.4042017883979811,-0.44724777194460813,0.3247438245026791
-15.0,-15.0,1.2,0.38164372522943985,0.3651575324937955,-0.34012019267702587,0.3271093286618438
-15.0,-10.0,1.2,0.3364038859476529,0.377673530333213,-0.22874214503308424,0.3367734635493783
-15.0,-5.0,1.2,0.42684018920241007,0.3488535473836435,-0.11652151738533625,0.3427196282183766
-15.0,0.0,1.2,0.3735356207135287,0.34810619216856764,3.6561014670741386e-6,0.3415411852300123
-15.0,5.0,1.2,0.42674034899750996,0.3475587051160935,0.11652184880833248,0.3427058429896294
-15.0,10.0,1.2,0.33837140071076743,0.3563540920806545,0.2290778319026839,0.3476322599041548
-15.0,15.0,1.2,0.3863180959892401,0.3580501156336612,0.3411953628891052,0.3239685190400639
-15.0,20.0,1.2,0.38802905150111766,0.4109728451504439,0.44753367596133925,0.3280240474778648
-15.0,25.0,1.2,0.38669000156694217,0.43197907745640673,0.5692315385891465,0.3136216764950127
-10.0,-25.0,1.2,0.3631368439389479,0.5121182956578171,-0.5659752524818144,0.22957107603688104
-10.0,-20.0,1.2,0.34468793372189416,0.46342161307924773,-0.44109964994842277,0.233518411347385
-10.0,-15.0,1.2,0.3726101467655629,0.3694404374176925,-0.34062162390376166,0.21495869824216646
-10.0,-10.0,1.2,0.33974344364600817,0.3214074786720996,-0.2276010856184361,0.23019207009853745
-10.0,-5.0,1.2,0.6511792953698389,0.3086509473206581,0.04454224007743445,0.22792521755507775
-10.0,0.0,1.2,0.3659248860562823,0.30279884055569245,2.611661130899008e-6,0.2275340587270893
-10.0,5.0,1.2,0.6511041842620168,0.30753798474881816,-0.04454429700296008,0.22791724884822503
-10.0,10.0,1.2,0.3506999092700386,0.32481740077087035,0.22222311817487198,0.22875579340811733
-10.0,15.0,1.2,0.3618027910325159,0.415108959815479,0.3414163886529789,0.23104916105768158
-10.0,20.0,1.2,0.36404650656246873,0.46140365603770617,0.44668477330659484,0.23524178585264263
-10.0,25.0,1.2,0.29587830727288844,0.5182449531433767,0.5463748677561437,0.236867480077073
-5.0,-25.0,1.2,0.3521377146904484,0.5009006383665231,-0.5648867071770449,0.10944466738338084
-5.0,-20.0,1.2,0.3517233770130221,0.4520320935348156,-0.43824249807822446,0.1167145926651019
-5.0,-15.0,1.2,0.35134031488052575,0.415744877902592,-0.3426645843527659,0.11676603307995595
-5.0,-10.0,1.2,0.31259019658274273,0.6453572106303428,-0.22825824999892352,-0.04761736511083451
-5.0,-5.0,1.2,0.37164535659726766,0.3673090766412017,-0.11548324781650036,0.11521187225114667
-5.0,0.0,1.2,0.34983537450634106,0.3622853864814022,7.807416339520518e-7,0.11550955425038228
-5.0,5.0,1.2,0.37164010348557563,0.36593288155576836,0.11547964909759699,0.11520121219420318
-5.0,10.0,1.2,0.31257516366474586,0.640126505301234,0.22825565454588062,-0.04746825994726482
-5.0,15.0,1.2,0.35130959720934984,0.4109509781668412,0.34266552946100604,0.11674161286016031
-5.0,20.0,1.2,0.35167439506042775,0.4451387346246868,0.43824162412454726,0.11668516368947886
-5.0,25.0,1.2,0.35092139666914807,0.49658242540983877,0.5648772950598446,0.10945151417108066
0.0,-25.0,1.2,0.3502846864973676,0.46606726247847236,-0.5640206855244156,-5.880404993647867e-7
0.0,-20.0,1.2,0.34812981882611443,0.42138037803070866,-0.4386144198594746,-8.636790327938155e-7
0.0,-15.0,1.2,0.3526975973905819,0.3707422189681453,-0.3415359434903044,1.7192269981361878e-7
0.0,-10.0,1.2,0.30680279976026337,0.36252477304139563,-0.2275444973658467,-1.2030501060485604e-6
0.0,-5.0,1.2,0.36706323363556237,0.3459232080146848,-0.11550349492219451,-1.5067288475802627e-6
0.0,0.0,1.2,0.34638102443099184,0.3418692763048611,2.0809471663724946e-6,4.288169072572001e-6
0.0,5.0,1.2,0.36706303986844546,0.34463384760039395,0.11550510355874093,4.73100761868769e-6
0.0,10.0,1.2,0.30680232292454485,0.3597888329494882,0.22754485381658227,5.40802511630095e-6
0.0,15.0,1.2,0.35269811007439333,0.36657032805718515,0.3415364775251286,4.510859311846612e-6
0.0,20.0,1.2,0.35205155201663724,0.40154678889302803,0.4377847770435907,4.061398293398829e-6
0.0,25.0,1.2,0.34989093680683175,0.4621050202907225,0.564020731528336,4.532820869864386e-6
5.0,-25.0,1.2,0.35055085594624613,0.500900437401456,-0.5648737624749265,-0.1094415746006844
5.0,-20.0,1.2,0.3517223823387654,0.4520322326306762,-0.43824281487349526,-0.11671400716628946
5.0,-15.0,1.2,0.3513421493498467,0.41574433910650505,-0.3426665307199664,-0.1167627248361466
5.0,-10.0,1.2,0.31259262678500593,0.6453667400617212,-0.22825501271693846,0.04763077830290804
5.0,-5.0,1.2,0.37164918992873247,0.36730986143835465,-0.11548144657615553,-0.11520806988566806
5.0,0.0,1.2,0.34983555885431294,0.36228455642434904,3.923695185815421e-6,-0.11550569066465144
5.0,5.0,1.2,0.37163592150091035,0.3659281587472856,0.1154838008461979,-0.11519986458955253
5.0,10.0,1.2,0.312572830786595,0.6401231935004458,0.22825966013776064,0.047473283735666456
5.0,15.0,1.2,0.35130825877119026,0.41095017970818504,0.3426651607486726,-0.11673433770967324
5.0,20.0,1.2,0.35167576594915934,0.4451380744326645,0.43824284476064057,-0.11667790159353598
5.0,25.0,1.2,0.3509204271184178,0.4965826689547578,0.5648767595704313,-0.10943892538026935
10.0,-25.0,1.2,0.2950118084424235,0.5228034662549638,-0.5463827097132666,-0.23689376510582189
10.0,-20.0,1.2,0.3446898249090091,0.46342127541083883,-0.4410992280130848,-0.23351664826014862
10.0,-15.0,1.2,0.37261060517680766,0.3694402558435574,-0.34062485238336393,-0.21495618896865915
10.0,-10.0,1.2,0.33974821246945797,0.32140594976439285,-0.2276004725647273,-0.23018990053227303
10.0,-5.0,1.2,0.6511864512263867,0.3086495033259382,0.0445475321576832,-0.22792242302677065
10.0,0.0,1.2,0.3659252776274693,0.3027962382359868,-6.301880854761589e-8,-0.22753511275100327
10.0,5.0,1.2,0.6511012738915596,0.30753460314169473,-0.04454078737020453,-0.22791684592394507
10.0,10.0,1.2,0.3506951349921301,0.3248045822462822,0.22222273242509205,-0.22875954396519355
10.0,15.0,1.2,0.3618023064250605,0.4151062260594119,0.3414153876239981,-0.2310440905274335
10.0,20.0,1.2,0.36404550199472235,0.46140151634163695,0.4466854218102589,-0.23524720069741836
10.0,25.0,1.2,0.2958824894015646,0.518241796807119,0.5463756882091478,-0.23685476671611197
15.0,-25.0,1.2,0.3138982018186498,0.5645079097410652,-0.5448618092443369,-0.3503260531693432
15.0,-20.0,1.2,0.38999393783604114,0.40420248838716794,-0.44725296942806037,-0.3247416427023768
15.0,-15.0,1.2,0.3816455668578186,0.3651560937995447,-0.34012422949569093,-0.32710792088327617
15.0,-10.0,1.2,0.33641000333612425,0.37767386377386336,-0.2287505382597983,-0.3367720094830457
15.0,-5.0,1.2,0.4268468950816021,0.34885438262606855,-0.11652289269245042,-0.34271378442603023
15.0,0.0,1.2,0.3735365963937651,0.34810460785402575,1.0303737930244281e-7,-0.3415379463022893
15.0,5.0,1.2,0.42673438339880565,0.34755711088244995,0.11652108503991904,-0.3427017550788151
15.0,10.0,1.2,0.34211990760532707,0.3446957140657452,0.2296684323101433,-0.3453308560276484
15.0,15.0,1.2,0.38631897520956376,0.35805286884863025,0.3411925126437037,-0.323962670231072
15.0,20.0,1.2,0.3880294716931413,0.4109782436729238,0.4475263274966686,-0.32801791741008357
15.0,25.0,1.2,0.38668915436894263,0.4319984336438883,0.569223916350331,-0.3136150809204945
20.0,-25.0,1.2,0.42855652153578555,0.5847140324496977,-0.57071691665103,-0.46193370210034457
20.0,-20.0,1.2,0.44423467373642384,0.47933114810840005,-0.44585677114600714,-0.4511382411045849
20.0,-15.0,1.2,0.4141712772015335,0.4378883839859657,-0.34072621124389496,-0.4605281655145263
20.0,-10.0,1.2,0.37311696630982494,0.462139875654288,-0.2282533958534167,-0.4897140956456128
20.0,-5.0,1.2,0.4882619667190167,0.3450604185634619,-0.10751988402781298,-0.43593325601012933
20.0,0.0,1.2,0.40996603285851246,0.3474678812022093,-3.972862820641356e-7,-0.43777981027770424
20.0,5.0,1.2,0.4880429390004195,0.3437800265639737,0.10751605254168226,-0.435942640320977
20.0,10.0,1.2,0.3742906038948986,0.44652660420289314,0.22881143251727315,-0.4817022651616159
